tweet_id,date,text,likes,retweet,comments,urls,account
1.33E+18,2020-11-09 04:08:00+00:00,Crust Domino’s mana yang menjadi pilihan hati? Red heart Kongsikan bersama kami dan klik sini Right pointing backha… https://t.co/WfH1e8nNdQ,2,0,0,[{'url': 'https://t.co/WfH1e8nNdQ'}],domino
1.34E+18,2020-12-17 00:44:28+00:00,Ini bukan pizza... https://t.co/te5dFcbazR,19,7,2,[{'url': 'https://t.co/te5dFcbazR'}],domino
1.33E+18,2020-11-15 14:00:36+00:00,RT @SiennyLovesDraw: https://t.co/XVWVGkKhGS@DominosMY #EverydayValue #food #foodies #Malaysian #Malaysia #orderonline #order #eat #pizza…,0,1,1,[{'url': 'https://t.co/XVWVGkKhGS'}],domino
1.33E+18,2020-11-29 14:34:17+00:00,RT @AminzikriRadzi: @dominos @DominosMY in Alor Setar terbaik!! X pernah mengecewakan! 15 minutes lepas order pizza sampai!AMAZING! https…,0,1,1,[],domino
1.34E+18,2020-12-26 13:55:03+00:00,RT @apittmajid: Senarai pizza @DominosMY yang paling sedap:1) Pizza yang kawan belanja2) Pizza yang makwe belanja3) Pizza yang Dominos…,0,1,1,[],domino
1.31E+18,2020-10-09 09:03:30+00:00,Enjoy 1 FREE Regular Pizza + 1 FREE Breadside with the best pizza deal in town - Domino's Buy 1 Free 2 deal! 😋🍕 Spe… https://t.co/P7euq2TWvd,3,0,1,[{'url': 'https://t.co/P7euq2TWvd'}],domino
1.35E+18,2021-01-16 02:42:48+00:00,Terms &amp; Conditions: * Offers valid from 12pm - 5pm only.* Promo available from 11th - 24th January 2021 only. *… https://t.co/9N14zeW0ha,0,0,2,[{'url': 'https://t.co/9N14zeW0ha'}],domino
1.34E+18,2020-12-16 16:00:00+00:00,"Durian Lava Cake kembali lagi! With real D24 bites, inside a fluffy cake….aduh jap, Admin tak tahan craving, need t… https://t.co/HTxo1hY8P9",1826,206,9,[{'url': 'https://t.co/HTxo1hY8P9'}],domino
1.35E+18,2021-01-18 02:10:04+00:00,Terms &amp; Conditions: * Offers valid from 12pm - 5pm only.* Promo available from 11th - 24th January 2021 only. *… https://t.co/QSnd2WIsmu,0,0,2,[{'url': 'https://t.co/QSnd2WIsmu'}],domino
1.34E+18,2020-12-29 04:53:15+00:00,RT @seanlje: anyone else craving durians right now? y'all gotta try @dominosmy 's Durian Lava Cake guys https://t.co/IksAk980cX,0,1,1,[],domino
1.31E+18,2020-10-01 06:59:17+00:00,"Click here https://t.co/DoXXoeLxVi (Use Code: KKP1/KKP2/KKP3) to be a part of spreading positivity, and bring out t… https://t.co/9oLuY3GSSf",0,0,2,"[{'url': 'https://t.co/DoXXoeLxVi'}, {'url': 'https://t.co/9oLuY3GSSf'}]",domino
1.33E+18,2020-11-13 01:49:14+00:00,"Takpa min, yang ni kan ada. 👀 https://t.co/fpF4eqrkqB https://t.co/UuLKjs4NCi",128,55,3,[{'url': 'https://t.co/fpF4eqrkqB'}],domino
1.34E+18,2020-12-26 13:54:56+00:00,RT @foolblossom17: Craving pizza sebab Lee seokmim,0,1,2,[],domino
1.33E+18,2020-11-11 05:10:07+00:00,"Get your special value on this special day with Domino's RM11 Regular Pizzas! 😍🍕 Best, kan? Admin guarantee korang… https://t.co/2sBDZAiw6i",9,3,4,[{'url': 'https://t.co/2sBDZAiw6i'}],domino
1.32E+18,2020-10-15 09:02:04+00:00,🥰 You can definitely #CountOnDominos!,0,0,1,[],domino
1.34E+18,2020-12-09 12:12:58+00:00,"Wake up Abang Domino’s, we have a pizza to bake. 🍕https://t.co/SOS05V1OTW",2,0,1,[{'url': 'https://t.co/SOS05V1OTW'}],domino
1.32E+18,2020-10-21 14:03:12+00:00,RT @ThisIsAnne: mantul betul domino ni. peka dengan situasi semasa. haha😂 https://t.co/KlKh96vqQ5,0,2,2,[{'url': 'https://t.co/KlKh96vqQ5'}],domino
1.32E+18,2020-10-26 12:10:43+00:00,Credit - The Witcher 3 : Wild Hunt,3,1,2,[],domino
1.35E+18,2021-01-06 11:00:01+00:00,Rasa nak makan pizza tak? 🍕Your pizza will taste even better with our #EverydayValue Buy 1 Free 2 deal! 🤯 Talk abou… https://t.co/aGP9LHLUCK,4,0,0,[{'url': 'https://t.co/aGP9LHLUCK'}],domino
1.38E+18,2021-04-21 03:30:49+00:00,"Jom Sertai Geng Rider Domino's! 🍕 Kami mencari Rider untuk cawangan di sekitar Lembah Klang seperti Damansara, Puch… https://t.co/dYvpwoUXtx",2,0,0,[{'url': 'https://t.co/dYvpwoUXtx'}],domino
1.31E+18,2020-09-24 03:52:11+00:00,Order now! 👉 https://t.co/NaGi8xbHUy #HalfPriceFullDeliciousShare your screenshot in the comments down below and… https://t.co/SfLMT9FtjH,3,1,5,"[{'url': 'https://t.co/NaGi8xbHUy'}, {'url': 'https://t.co/SfLMT9FtjH'}]",domino
1.33E+18,2020-11-30 08:40:06+00:00,You know it is a good day when you indulge in delicious yet aesthetic pizzas. 🤤📸 @mobyskine https://t.co/apJHZUHCsg,15,0,0,[],domino
1.34E+18,2020-12-09 11:00:00+00:00,Are you prepared to stop by Deep Reality to grab your favorite Domino’s pizzas &amp; sides tomorrow? 😍 With a safe take… https://t.co/uRMnGT1CES,19,9,2,[{'url': 'https://t.co/uRMnGT1CES'}],domino
1.31E+18,2020-09-29 07:51:15+00:00,You deserve a treat as a thank you for your continuous support! 😍🍕 We're rewarding our loyal customers with e-credi… https://t.co/FSOZHNdop3,2,1,1,[{'url': 'https://t.co/FSOZHNdop3'}],domino
1.37E+18,2021-03-18 04:57:28+00:00,"Order one of our Top Secret pizzas (Tuna Temptation, Classified Chicken, Chicken Confidential, Vegie Fiesta) here 👉… https://t.co/oid5MxUKFj",0,0,1,[{'url': 'https://t.co/oid5MxUKFj'}],domino
1.33E+18,2020-11-11 05:10:08+00:00,"Jom, order your favorites and pick up from your nearest Domino's today! 👉🏻 https://t.co/oqOBiafwsY*Surcharge appl… https://t.co/rvB6XyqAso",2,0,2,"[{'url': 'https://t.co/oqOBiafwsY'}, {'url': 'https://t.co/rvB6XyqAso'}]",domino
1.32E+18,2020-10-11 09:16:20+00:00,"Don't wait, grab yours today! 👉 https://t.co/ZJ1XWf3jCp 👈*Surcharge applies for Classics, and First Class pizza range.*T&amp;C Apply",0,0,1,[{'url': 'https://t.co/ZJ1XWf3jCp'}],domino
1.36E+18,2021-02-20 07:24:32+00:00,Korang nak menang set Beli 1 Percuma 2 Domino’s tak? 🤩Cuba kira berapa perbezaan yang korang nampak dan RT tweet ni… https://t.co/9gILgmoZOV,3,7,5,[{'url': 'https://t.co/9gILgmoZOV'}],domino
8.11E+17,2016-12-19 06:09:35+00:00,Know what the holidays are synonymous with? Snacking and treats!Treat yourself to our Value Treats from RM3.50. https://t.co/3fBxryvYg4,12,11,0,[],kfc
1.03E+18,2018-08-16 01:00:00+00:00,The KFC Bucket Bersama comes with the new Crunchy Shrimp Nuggets! Get the perfect meal for every kind of friendship… https://t.co/UIi9pSeN9Q,2,5,1,[{'url': 'https://t.co/UIi9pSeN9Q'}],kfc
7.63E+17,2016-08-09 08:01:19+00:00,The Signature Box is warming up with the Malaysian Team too! Are you excited for the games as much as we do? https://t.co/PNCrLarfok,21,31,1,[],kfc
1.18E+18,2019-09-26 09:16:30+00:00,Motivation to walk - the return of KFC’s Zinger Double Down! Limited time only - Order now!#DownForDoubleDown #ZDD… https://t.co/mmZQieq2VZ,14,3,0,[{'url': 'https://t.co/mmZQieq2VZ'}],kfc
8.86E+17,2017-07-16 04:00:03+00:00,Here's to the Double Down men &amp; women who speak up for themselves - Episode 1 https://t.co/2Ea0f95Bnc,9,7,3,[],kfc
1.11E+18,2019-03-27 23:00:00+00:00,Catch the last of KFC Chicken Tuesday before it’s over! Final chance to get 9 pieces of KFC Chicken and Crispy Tend… https://t.co/W395aU7ODU,679,210,9,[{'url': 'https://t.co/W395aU7ODU'}],kfc
7.96E+17,2016-11-07 10:37:19+00:00,"Hi @Anyshhhhhhh, thank you for your kind words. We'll pass this on to the branch manager to let them know, have a good day ahead!",1,1,0,[],kfc
9.20E+17,2017-10-16 03:31:15+00:00,"Our KFC Spicy Sawadee Crunch comes with an explosion of hot and citrusy Thai flavours, guaranteed to be THE therapy… https://t.co/ErVuqrlJbQ",683,196,9,[{'url': 'https://t.co/ErVuqrlJbQ'}],kfc
1.20E+18,2019-11-29 09:11:37+00:00,20 KFC Nuggets for RM15 promo ends in 5 DAYS so you know what to do! Grab some now before 3rd December at a KFC out… https://t.co/zFGw4EtuAQ,9,5,0,[{'url': 'https://t.co/zFGw4EtuAQ'}],kfc
1.10E+18,2019-03-10 23:00:00+00:00,"It’s KFC Colonel’s Month and we’re giving you a treat! With every purchase of KFC Snack or Dinner Plate Combo, you'… https://t.co/yq0P9jxOYK",3977,3690,7,[{'url': 'https://t.co/yq0P9jxOYK'}],kfc
8.37E+17,2017-03-01 03:54:49+00:00,Hi @faizulanuar hantarkan maklumat terperinci mengenai pengalaman anda ke https://t.co/qbemxAdV8f agar kami boleh mengambil tindakan lanjut.,0,0,1,[{'url': 'https://t.co/qbemxAdV8f'}],kfc
9.39E+17,2017-12-08 01:00:02+00:00,How can a family get closer? Watch the secret ingredient that bonds everyone here! https://t.co/cmVKACId3P,11,3,0,[],kfc
9.84E+17,2018-04-12 07:20:36+00:00,"🤤 snacks starting from RM3.90, who wants some?Get the KFC Value Treats today at your nearest KFC outlet! https://t.co/USSOw9pD2U",41,65,3,[],kfc
8.25E+17,2017-01-27 03:00:01+00:00,"This Year of The Rooster, may your days be overflowing with good fortune, prosperity, food and lots of cheer. Happy… https://t.co/EjjomoAxbC",2,1,0,[{'url': 'https://t.co/EjjomoAxbC'}],kfc
7.72E+17,2016-09-02 04:00:02+00:00,Kongsi #KFCBucketRia combo A bersama member-member tersayang pada nilai yang paling TIPTOP. https://t.co/igAqYQP4Bk https://t.co/nhJ0tetnVn,18,29,0,[{'url': 'https://t.co/igAqYQP4Bk'}],kfc
1.10E+18,2019-03-03 11:31:53+00:00,"To celebrate the new KFC Ghost Pepper, we are on a mission to find the states with a fiery soul like the famous pep… https://t.co/dMfGZbZMOX",1772,454,9,[{'url': 'https://t.co/dMfGZbZMOX'}],kfc
8.05E+17,2016-12-02 04:00:05+00:00,Our classic Crispy Tenders never goes wrong when paired with your all-time-favorites. Get your Kombo Sensasi today! https://t.co/rsf1yhrd95,374,239,8,[],kfc
8.57E+17,2017-04-27 02:00:32+00:00,"Perfect as gifts, rewards, and even prizes, our KFC Vouchers make it easier for you to decide what to get for those… https://t.co/jI9a2kvXvl",5,9,0,[{'url': 'https://t.co/jI9a2kvXvl'}],kfc
7.83E+17,2016-10-03 04:00:11+00:00,Inilah alasan untuk keluar dengan rakan hari ini. ;) #KFCMalaysia https://t.co/1jjSRFNpEy,17,46,0,[],kfc
8.07E+17,2016-12-09 04:00:02+00:00,"Have a case of the munchies? Head over to your nearest KFC outlet for a boneless, hot and spicy pick-me-up! https://t.co/GkiwHRpSao",284,194,5,[],kfc
8.51E+17,2017-04-10 04:00:06+00:00,There’s not enough cheese in the world for him. Got kaki like that? Tag lah! #KFCKakiUnite https://t.co/W3Zt73CVoF,7,9,0,[],kfc
1.25E+18,2020-04-15 07:23:53+00:00,"Sekarang korang dah ada chance nak bukak KFC sendiri dekat rumah. Ada KitchenFC, KFCloset, KFoyerC...and apa lagi a… https://t.co/ObSvthKVQp",17,4,1,[{'url': 'https://t.co/ObSvthKVQp'}],kfc
1.06E+18,2018-11-06 09:48:37+00:00,"Fried, Grilled or Bake..May the light brighten your life with finger lickin’ joy, love and happiness. Wishing you a… https://t.co/lly4gFvwEN",3,2,0,[{'url': 'https://t.co/lly4gFvwEN'}],kfc
8.88E+17,2017-07-19 04:00:03+00:00,"KFC Chicken ✓Cheezy Wedges ✓Whipped Potato ✓Carbonated Drinks ✓The final bill? From only RM26.90, and it's per… https://t.co/COnBPkim1W",313,239,8,[{'url': 'https://t.co/COnBPkim1W'}],kfc
8.98E+17,2017-08-16 23:30:08+00:00,"Rain or shine, the Zinger Porridge never fails to leave a warm, fuzzy feeling in our tummies.Start Light, Start R… https://t.co/LSPXInEYEr",10,3,0,[{'url': 'https://t.co/LSPXInEYEr'}],kfc
1.05E+18,2018-09-29 02:58:05+00:00,"Ever tried a sweet, sweet, savoury juicy stack of nomnoms? Coming soon to a KFC near you. https://t.co/etHWNIhjoR",1,3,0,[],kfc
9.06E+17,2017-09-07 09:43:35+00:00,"#Fact: Good food always tastes better when it's shared.So grab some friends, coz the Bucket Bersama is made to be… https://t.co/ZcZuuMYmE1",10,10,2,[{'url': 'https://t.co/ZcZuuMYmE1'}],kfc
9.39E+17,2017-12-07 05:46:55+00:00,"With a KFC Chizza, your favourite KFC chicken, Crispier Fries and a drink, the Chizza Box is made for those with bi… https://t.co/rU6hQK70jI",9,0,2,[{'url': 'https://t.co/rU6hQK70jI'}],kfc
1.07E+18,2018-12-06 01:00:00+00:00,It’s a double delight with double the choice of sauces - Sweet Mustard and Sour Cream &amp; Onion! Have it with double… https://t.co/p5tLNF8AMo,2,0,0,[{'url': 'https://t.co/p5tLNF8AMo'}],kfc
7.59E+17,2016-07-29 10:00:34+00:00,"Dah cuba nanti, hari hari mau. Ole! ;) https://t.co/480uDY8CoT",14,14,0,[],kfc
9.99E+17,2018-05-21 09:43:51+00:00,"If you're planning to buka puasa with your loved ones, why not share a KFC Bucket Kongsi with them?From only RM49… https://t.co/ptpdzC3hk5",16,10,3,[{'url': 'https://t.co/ptpdzC3hk5'}],kfc
8.62E+17,2017-05-09 04:00:30+00:00,"If you’re on the go, grab a KFC Super Jimat Box so you’ll get to enjoy all your favourites wherever you are! https://t.co/lLFUNYFMgo",3,5,0,[],kfc
8.32E+17,2017-02-15 14:29:54+00:00,Hi @skeswaran77 we apologise for your experience with us. Please send us more info at https://t.co/qbemxAdV8f  for our follow up. TQ,0,0,2,[{'url': 'https://t.co/qbemxAdV8f'}],kfc
9.59E+17,2018-02-01 04:00:03+00:00,Lighten up your day with the NEW KFC Float! Choose from your favourite soft drinks to quench that thirst now!Avai… https://t.co/yBoZzpM8mY,7,0,0,[{'url': 'https://t.co/yBoZzpM8mY'}],kfc
8.88E+17,2017-07-20 04:00:03+00:00,Here's to the Double Down men &amp; women who eat before the phone does - Episode 2 https://t.co/7OqsVuH474,12,11,0,[],kfc
7.76E+17,2016-09-13 02:47:01+00:00,LOOK for our #KFCBucketRia crew in KV from 13- 15 Sept for KFC vouchers! Hurry &amp; grab quick! https://t.co/8lRIc4L91n https://t.co/P69SLpLqOi,2,2,0,[{'url': 'https://t.co/8lRIc4L91n'}],kfc
8.59E+17,2017-05-01 04:00:05+00:00,She made it to the top of KFC’s list just by eating coleslaw. Tag a Kak Slaw. #KFCKakiUnite https://t.co/mAaGacaZh8,5,4,0,[],kfc
8.51E+17,2017-04-08 05:29:32+00:00,The KFC Dukaki Riders are here @ The Curve. Our limited edition design items are only available in limited quantiti… https://t.co/jL8b8w7gcQ,83,176,5,[{'url': 'https://t.co/jL8b8w7gcQ'}],kfc
8.30E+17,2017-02-11 05:33:40+00:00,"Hi @Aisyah_chanab Chizza belum masih boleh didapati di Malaysia. Anda boleh mencuba promosi terkini kami, Cheezy Mushroom Crunch. TQ!",4,0,1,[],kfc
7.56E+17,2016-07-22 02:00:36+00:00,"KFC BUCKET RIA IS BACK! Your fav bucket of joy now comes w/ NEW Golden Potato Bites, from only RM25.90! https://t.co/D5InrOGjam",7,15,0,[],kfc
8.24E+17,2017-01-26 04:00:04+00:00,Love both our Cheezy Mushroom Crunch and Chewy Cheese Spinach? Get them both with our 5-piece combo from RM35.90! https://t.co/PYelOSqeb4,342,205,6,[],kfc
1.11E+18,2019-03-15 02:32:47+00:00,"Have an amazing day ahead with the KFC Cheesy Rice Melt! Dig into Nacho Cheese Sauce, Mozzarella Cheese, Zinger Chu… https://t.co/LquhcuK0pT",39,23,0,[{'url': 'https://t.co/LquhcuK0pT'}],kfc
7.56E+17,2016-07-21 09:00:43+00:00,"Paling suka wedges atau kentang? Retweet untuk cheezy wedges, Fav untuk crispier fries! https://t.co/vu56mgfGm5",398,1038,6,[],kfc
1.26E+18,2020-05-04 02:35:03+00:00,"Our Dine-In remains closed for your safety but our kitchens are still open for Takeaway, Drive-Thru and Delivery wi… https://t.co/Csen2hgL4t",17,6,0,[{'url': 'https://t.co/Csen2hgL4t'}],kfc
9.89E+17,2018-04-25 23:30:00+00:00,"You can now get a WOW Breakfast from as low as RM4.50, and also WOW Add-Ons at only RM3!*Available at KFC Breakfa… https://t.co/WRU5ap0tDd",2,4,0,[{'url': 'https://t.co/WRU5ap0tDd'}],kfc
7.88E+17,2016-10-17 04:00:19+00:00,Treat yo self! Treat someone else too! Tag the lucky person you wanna treat a Loaded Potato Bowl or Sambal Rice Bow… https://t.co/kBB7L9u1Ep,11,15,1,[{'url': 'https://t.co/kBB7L9u1Ep'}],kfc
1.08E+18,2019-01-06 09:30:00+00:00,Kisah seterusnya dalam ‘KFC Original Series’ dah ada! Jom layan semua lima cerita #throwback paling kami suka dari… https://t.co/C8riBlnK0R,678,386,12,[{'url': 'https://t.co/C8riBlnK0R'}],kfc
1.08E+18,2018-12-22 00:00:00+00:00,"As we end this momentous year, let us celebrate some of our favorite KFC moments from social media. Thank you Fedl… https://t.co/ED356UChSU",322,119,10,[{'url': 'https://t.co/ED356UChSU'}],kfc
1.14E+18,2019-06-29 00:00:00+00:00,"Look no more, The One that you need is here! Have all 6 of your KFC favourites in The One Box from RM17.90 at KFC o… https://t.co/IyaA7wpDTx",30,16,1,[{'url': 'https://t.co/IyaA7wpDTx'}],kfc
8.31E+17,2017-02-13 11:17:39+00:00,Hi @hutashik Kindly note that Chizza is yet to be available in MY. But do try out our new Cheezy Mushroom Crunch &amp; Cheese Spinach! TQ!,0,1,0,[],kfc
1.08E+18,2019-01-07 22:00:00+00:00,This NEW KFC Parmesan Truffle Crunch is perfect for an easy fancy meal. Indulge in your favourite KFC Chicken toppe… https://t.co/mPy2dt8Aa1,827,469,10,[{'url': 'https://t.co/mPy2dt8Aa1'}],kfc
1.01E+18,2018-06-26 10:42:03+00:00,"With the all NEW KFC Super Jimat Box, there’s always something for everyone. Get more for less starting from RM 8.4… https://t.co/86kD4Wnf8P",10,11,1,[{'url': 'https://t.co/86kD4Wnf8P'}],kfc
1.14E+18,2019-06-28 00:00:00+00:00,3 minggu je lagi untuk korang layan Selasa Bersama KFC. Ada 4 ketul ayam KFC dengan 5 ketul Crispy Tenders dengan h… https://t.co/8Wt01KHKrx,2324,770,9,[{'url': 'https://t.co/8Wt01KHKrx'}],kfc
9.59E+17,2018-01-31 04:00:05+00:00,"Crispy on the outside, rich and creamy on the inside, delicious shrimp and mushroom bits with every bite -- you'll… https://t.co/XG3gZURRGu",8,5,0,[{'url': 'https://t.co/XG3gZURRGu'}],kfc
8.39E+17,2017-03-06 11:02:37+00:00,Hi @illma_lai sila beri maklumat lanjut di https://t.co/qbemxAdV8f  supaya kami boleh menyiasat. TQ!,0,0,0,[{'url': 'https://t.co/qbemxAdV8f'}],kfc
1.04E+18,2018-09-08 06:50:00+00:00,"The KFC Bucket Bersama is the perfect recipe for friendships! Share the NEW Crunchy Shrimp Nuggets, KFC Chicken, Wh… https://t.co/HZ6VoKCBO2",3,4,0,[{'url': 'https://t.co/HZ6VoKCBO2'}],kfc
1.17E+18,2019-08-25 05:30:00+00:00,No! You’re not a carrot!&gt;&gt;27.08.19&lt;&lt;#DownForDoubleDown #ZDD #KFCMalaysia https://t.co/rqW8PCfO21,26,20,0,[],kfc
8.77E+17,2017-06-19 03:14:21+00:00,"Nak baucer KFC bernilai RM100 sempena Hari Raya? Sertai peraduan #KFCWarisiTradisi ini, info lanjut di… https://t.co/5kCHz2MJTQ",1,2,1,[{'url': 'https://t.co/5kCHz2MJTQ'}],kfc
1.23E+18,2020-02-11 01:00:00+00:00,"If great value and satisfaction is what you seek, look no further than the KFC 15 for RM15! That’s 10 delicious KFC… https://t.co/9Z3TJtQjNU",30,11,2,[{'url': 'https://t.co/9Z3TJtQjNU'}],kfc
1.11E+18,2019-04-02 23:00:00+00:00,"Nothing more poppin’ than the iconic KFC Popcorn Chicken! Back in Hot &amp; Spicy flavour – it’s bigger, juicier and ev… https://t.co/jTU7z3XpXb",24,26,1,[{'url': 'https://t.co/jTU7z3XpXb'}],kfc
9.34E+17,2017-11-23 13:15:50+00:00,"KFC Chizza is a tasty snack for anyone with cravings.But if you’re in the mood for something more, try the Chizza… https://t.co/JTw8r6LUg9",25,21,3,[{'url': 'https://t.co/JTw8r6LUg9'}],kfc
1.00E+18,2018-05-30 23:00:01+00:00,"Hearty. Filling. Delicious. Perfect to start your mornings with.Only with KFC Breakfast, get the Classic Rice Pla… https://t.co/LWJZXXnXus",2,5,0,[{'url': 'https://t.co/LWJZXXnXus'}],kfc
7.92E+17,2016-10-29 02:00:25+00:00,KFC sincerely wishes everyone a Happy Diwali! https://t.co/Edv3SloWmY,5,9,0,[],kfc
8.51E+17,2017-04-08 02:00:13+00:00,"Introducing the NEW Super Jimat Boxes. From only RM8.95, you'll get a chicken, fries, a drink and a signature item!… https://t.co/Xg83gw00YE",13,14,2,[{'url': 'https://t.co/Xg83gw00YE'}],kfc
8.41E+17,2017-03-12 05:51:27+00:00,Hi @alyanadlin_ we apologise for your experience with us. Please send us more info at https://t.co/qbemxAdV8f  for our follow up. TQ!,0,0,1,[{'url': 'https://t.co/qbemxAdV8f'}],kfc
1.38E+18,2021-04-14 06:02:44+00:00,RT @nizambakeri: Brilliant marketing from @KFCmalaysia. Siap ada guide macam mana nak panaskan balik ayam goreng untuk sahur. https://t.co/…,0,11942,1,[],kfc
1.09E+18,2019-01-23 23:00:00+00:00,"Catch the sun-rice with the NEW KFC Cheesy Rice Melt. Enjoy Nacho Cheese Sauce, Mozzarella Cheese, Zinger Chunks an… https://t.co/sd1XSvcSbi",14,5,0,[{'url': 'https://t.co/sd1XSvcSbi'}],kfc
1.38E+18,2021-04-21 06:53:37+00:00,RT @_dauzuki: The first retro KFC inspired by American Fast-Food joints from 1950s 🍗🍟🇺🇸 Located in Bandar Raja Klang https://t.co/XI9lR5w…,0,9886,1,[],kfc
1.20E+18,2019-12-06 09:20:38+00:00,Name a better duo than this two! Tahniah @yiwei95 dan Ooi Tze Liang kerana memberi Malaysia lagi 1 emas untuk acara… https://t.co/jeqkmgHjwu,4,0,0,[{'url': 'https://t.co/jeqkmgHjwu'}],kfc
1.20E+18,2019-12-01 12:08:22+00:00,Tahniah pasukan Badminton lelaki negara kerana berjaya mara ke semi-final &amp; atlet-atlet negara yang berjaya meraih… https://t.co/tqbidBqUC3,5,1,0,[{'url': 'https://t.co/tqbidBqUC3'}],kfc
1.06E+18,2018-11-02 10:00:01+00:00,The Wow Bucket returns to KFC from just RM21.50 with 5 pcs of chicken and 2 drinks! Enjoy more WOW at your nearest… https://t.co/6PzO2IHiky,6,5,1,[{'url': 'https://t.co/6PzO2IHiky'}],kfc
1.20E+18,2019-12-02 12:13:44+00:00,Our netball superstars are bringing the gold home! Tahniah kepada pasukan bola jaring negara kerana berjaya mempert… https://t.co/ajYJnMxNYJ,11,3,1,[{'url': 'https://t.co/ajYJnMxNYJ'}],kfc
8.14E+17,2016-12-27 04:00:04+00:00,Korang Team Original ke Team Hot &amp; Spicy?  Undilah sekarang! https://t.co/PW9uCNS5Dv,93,66,9,[],kfc
7.67E+17,2016-08-20 10:12:21+00:00,"Ayam rooting for you! Don't give Chen, Wei #Kipidap #LCW https://t.co/WwVOBiFt0u",17,10,0,[],kfc
8.43E+17,2017-03-19 07:15:23+00:00,Hi @_nasuhani we apologize for that. Kindly share your contact details and information about your purchase at: https://t.co/AhxOQdOCDI. TQ.,2,0,0,[{'url': 'https://t.co/AhxOQdOCDI'}],kfc
1.24E+18,2020-03-10 01:00:00+00:00,"6 sajian dalam KFC The One Box. Kini dengan Soy Garlic Drumette baru, termasuk ayam KFC, burger Zinger, coleslaw, k… https://t.co/SzeNZKscBH",469,170,9,[{'url': 'https://t.co/SzeNZKscBH'}],kfc
7.69E+17,2016-08-26 04:00:23+00:00,"Hanya di RM25.90, Bucket Ria ada 5 ketul KFC ayam goreng, Golden Potato Bites, Whipped Potato dan 2 minuman sejuk! 🎉 https://t.co/quHLtV9jc8",19,57,0,[],kfc
1.30E+18,2020-09-09 11:30:23+00:00,"Tahniah kami ucapkan kepada Mira Filzah dan Wan Emir. Yang lain tu jangan sedih-sedih okay. Ayam still here for you, always❤️",128,56,11,[],kfc
7.57E+17,2016-07-24 08:00:52+00:00,Ingin adakan hari jadi yg paling sempoi untuk anak anda? Hubungi 1-300-88-6633 / layari https://t.co/Meu58ld9vR! https://t.co/YYSdzxbiGM,5,9,1,[{'url': 'https://t.co/Meu58ld9vR'}],kfc
1.24E+18,2020-03-05 04:07:15+00:00,Parents mana yang janji nak belanja kalau anak dapat straight A’s tu jangan buat-buat lupa pulak. #SPM2019 https://t.co/kuFvvKWfAK,78,29,7,[],kfc
7.57E+17,2016-07-25 04:00:12+00:00,We're just 24 hours away till Crispy Tenders returns! Are you queuing up today? #KFCMalaysia https://t.co/lH12qe0Y8r,7,16,1,[],kfc
1.10E+18,2019-02-11 23:00:02+00:00,Mark your Tuesdays cause here’s a deal you won’t want to miss! 9 for RM19.90. Get Finger Lickin’ Good Chicken &amp; Cri… https://t.co/S8T4N5tL6q,25,16,10,[{'url': 'https://t.co/S8T4N5tL6q'}],kfc
7.94E+17,2016-11-03 05:19:49+00:00,"Hi @mohdzikryyy, please send us more info at https://t.co/qbemxAvwwP  for us to look into this. Thanks!",1,0,1,[{'url': 'https://t.co/qbemxAvwwP'}],kfc
8.40E+17,2017-03-09 02:54:34+00:00,Hi @fatinfarhanana  kami mohon maaf atas pengalaman anda. Sila beri maklumat lanjut di https://t.co/qbemxAdV8f  supaya kami boleh menyiasat.,0,0,0,[{'url': 'https://t.co/qbemxAdV8f'}],kfc
7.78E+17,2016-09-20 02:30:25+00:00,Lose yourself in the NEW #KFCCheezyOnion Crunch! Your fav KFC Chicken and Cheese &amp; Onion sauce for double the indul… https://t.co/NmEOA7XJsn,22,49,2,[{'url': 'https://t.co/NmEOA7XJsn'}],kfc
1.24E+18,2020-03-24 01:00:00+00:00,"KFC FILL UP. Hanya RM8.90. Ada Soy Garlic Glazed Drumette, ayam KFC, kentang putar dan minuman. Tak payah banyak be… https://t.co/301r5I4lNC",52,16,4,[{'url': 'https://t.co/301r5I4lNC'}],kfc
8.77E+17,2017-06-21 08:55:14+00:00,Rushing to balik kampung? Fuel up with KFC Breakfast first at selected KFC Drive Thru outlets from only RM4.… https://t.co/HxuAYuwiA6,3,6,0,[{'url': 'https://t.co/HxuAYuwiA6'}],kfc
1.25E+18,2020-04-01 01:00:00+00:00,"Trust us, this is a bargain you won’t wanna miss! From only RM28.90Get 6 pieces of chicken, whipped potato and dri… https://t.co/i5MHoJQISB",398,127,8,[{'url': 'https://t.co/i5MHoJQISB'}],kfc
1.05E+18,2018-10-22 13:30:34+00:00,"The real deal is now sweeter with a kick! Enjoy your KFC Crispy Tenders and Nuggets, now with Sweet Mustard sauce.… https://t.co/8xD2e1Gwug",7,6,1,[{'url': 'https://t.co/8xD2e1Gwug'}],kfc
9.63E+17,2018-02-12 04:00:05+00:00,The KFC Celebration Bucket with NEW Cheezy Golden Sticks is so delicious that it'll make everyone drool when you br… https://t.co/5Fzp47XhCD,11,6,0,[{'url': 'https://t.co/5Fzp47XhCD'}],kfc
